Predicted  0   1    2  3  4  5  6  7  8
Actual                                 
0          0   9  144  0  0  0  0  0  0
1          0  86  161  0  0  0  0  0  0
2          0   0  293  0  0  0  0  0  0
3          0   1   45  0  0  0  0  0  0
4          0   0    3  0  0  0  0  0  0
5          0   0   74  0  0  0  0  0  0
6          0   0   39  0  0  0  0  0  0
7          0   3  118  0  0  0  0  0  0
8          0   2   98  0  0  0  0  0  0
